timestamp,methane concentration,wind speed resultant,wind direction,temperature,device
2022-2-26 05:00,0.025,1.984,73.49,43.688,device_A
2022-2-26 06:00,0.0248,2.037,73.56,43.827,device_A
2022-2-26 07:00,0.0238,2.27,73.63,43.773,device_A
2022-2-26 08:00,0.0268,2.384,73.7,43.894,device_A
2022-2-26 09:00,0.0224,2.324,73.77,43.984,device_A
2022-2-26 10:00,0.0271,2.214,73.84,44.06,device_A
2022-2-26 11:00,0.0273,1.989,73.91,43.937,device_A
2022-2-26 12:00,0.0221,2.042,73.98,44.143,device_A
2022-2-26 13:00,0.0267,2.154,74.05,44.37,device_A
2022-2-26 14:00,0.0251,2.247,74.12,44.251,device_A
2022-2-26 15:00,0.024,2.11,74.2,44.108,device_A
2022-2-26 16:00,0.0234,2.22,74.27,44.105,device_A
2022-2-26 17:00,0.0251,2.406,74.34,44.335,device_A
2022-2-26 18:00,0.0229,2.215,74.42,44.203,device_A
2022-2-26 19:00,0.0241,2.032,74.49,44.058,device_A
2022-2-26 20:00,0.454,2.282,74.57,44.281,device_A
2022-2-26 21:00,0.466,2.36,74.64,44.187,device_A
2022-2-26 22:00,0.0267,2.43,74.72,44.258,device_A
2022-2-26 23:00,0.026,2.651,74.79,44.384,device_A
2022-2-27 00:00,0.0264,2.889,74.87,44.285,device_A
2022-2-27 01:00,0.0229,2.949,74.94,44.183,device_A
2022-2-27 02:00,0.0251,2.874,75.02,44.141,device_A
2022-2-27 03:00,0.0264,2.866,75.1,44.233,device_A
2022-2-27 04:00,0.0262,2.671,75.17,44.477,device_A
2022-2-27 05:00,0.0244,2.731,75.25,44.426,device_A
2022-2-27 06:00,0.0225,2.804,75.33,44.541,device_A
2022-2-27 07:00,0.0234,2.833,75.41,44.649,device_A
2022-2-27 08:00,0.0228,2.701,75.49,44.832,device_A
2022-2-27 09:00,0.0224,2.724,75.56,44.98,device_A
2022-2-27 10:00,0.0261,2.771,75.64,45.038,device_A
2022-2-27 11:00,0.0256,2.959,75.72,45.014,device_A
2022-2-27 12:00,0.0239,2.926,75.8,45.271,device_A
2022-2-27 13:00,0.0265,2.911,75.89,45.049,device_A
2022-2-27 14:00,0.0224,3.033,75.97,45.109,device_A
2022-2-27 15:00,0.0263,2.819,76.05,45.084,device_A
2022-2-27 16:00,0.0237,2.703,76.13,45.028,device_A
2022-2-27 17:00,0.0249,2.694,76.21,45.284,device_A
2022-2-27 18:00,0.0228,2.58,76.29,45.192,device_A
2022-2-27 19:00,0.0274,2.442,76.38,44.955,device_A
2022-2-27 20:00,0.0249,2.576,76.46,44.93,device_A
2022-2-27 21:00,0.0256,2.57,76.55,44.946,device_A
2022-2-27 22:00,0.0222,2.438,76.63,44.895,device_A
2022-2-27 23:00,0.0235,2.449,76.71,44.739,device_A
2022-2-28 00:00,0.0263,2.446,76.8,44.516,device_A
2022-2-28 01:00,0.0221,2.68,76.89,44.47,device_A
2022-2-28 02:00,0.0232,2.754,76.97,44.668,device_A
2022-2-28 03:00,0.0273,2.533,77.06,44.597,device_A
2022-2-28 04:00,0.0269,2.653,77.14,44.67,device_A
2022-2-28 05:00,0.0237,2.9,77.23,44.518,device_A
2022-2-28 06:00,0.0277,3.059,77.32,44.367,device_A
2022-2-28 07:00,0.024,3.116,77.41,44.428,device_A
2022-2-28 08:00,0.0234,3.047,77.5,44.571,device_A
2022-2-28 09:00,0.025,2.878,77.59,44.55,device_A
2022-2-28 10:00,0.0253,3.033,77.7,44.488,device_A
2022-2-28 11:00,0.0247,2.896,77.8,44.431,device_A
2022-2-28 12:00,0.0259,2.907,77.9,44.291,device_A
2022-2-28 13:00,0.0263,3.025,77.99,44.488,device_A
2022-2-28 14:00,0.0275,2.962,78.09,44.327,device_A
2022-2-28 15:00,0.023,3.167,78.18,44.123,device_A
2022-2-28 16:00,0.0256,3.084,78.28,43.93,device_A
2022-2-28 17:00,0.0231,3.287,78.37,44.046,device_A
2022-2-28 18:00,0.0231,3.264,78.47,44.078,device_A
2022-2-28 19:00,0.0233,3.231,78.56,44.118,device_A
2022-2-28 20:00,0.0253,3.028,78.66,44.343,device_A
2022-2-28 21:00,0.0239,2.997,78.75,44.164,device_A
2022-2-28 22:00,0.0242,2.865,78.85,44.373,device_A
2022-2-28 23:00,0.0228,3.096,78.95,44.489,device_A
2022-3-1 00:00,0.0247,3.048,79.04,44.602,device_A
2022-3-1 01:00,0.0271,3.156,79.14,44.531,device_A
2022-3-1 02:00,0.0271,2.962,79.24,44.363,device_A
2022-3-1 03:00,0.0242,3.167,79.34,44.415,device_A
2022-3-1 04:00,0.0227,3.345,79.44,44.552,device_A
2022-3-1 05:00,0.0256,3.509,79.54,44.333,device_A
2022-3-1 06:00,0.0229,3.604,79.64,44.427,device_A
2022-3-1 07:00,0.0248,3.535,79.74,44.213,device_A
2022-3-1 08:00,0.0238,3.72,79.84,44.337,device_A
2022-3-1 09:00,0.0238,3.547,79.94,44.236,device_A
2022-3-1 10:00,0.027,3.523,80.05,44.487,device_A
2022-3-1 11:00,0.0254,3.731,80.15,44.417,device_A
2022-3-1 12:00,0.0249,3.515,80.25,44.224,device_A
2022-3-1 13:00,0.0229,3.408,80.36,44.44,device_A
2022-3-1 14:00,0.027,3.394,80.46,44.268,device_A
2022-3-1 15:00,0.0232,3.622,80.57,44.092,device_A
2022-3-1 16:00,0.0251,3.731,80.67,44.091,device_A
2022-3-1 17:00,0.0256,3.614,80.78,44.018,device_A
2022-3-1 18:00,0.0227,3.47,80.88,44.051,device_A
2022-3-1 19:00,0.0268,3.274,80.99,44.219,device_A
2022-3-1 20:00,0.0233,3.15,81.1,44.437,device_A
2022-3-1 21:00,0.0251,3.069,81.21,44.469,device_A
2022-3-1 22:00,0.0263,3.308,81.32,44.331,device_A
2022-3-1 23:00,0.0245,3.443,81.43,44.298,device_A
2022-3-2 00:00,0.0271,3.367,81.54,44.408,device_A
2022-3-2 01:00,0.0226,3.237,81.65,44.315,device_A
2022-3-2 02:00,0.0261,3.099,81.76,44.469,device_A
2022-3-2 03:00,0.0274,3.259,81.87,44.314,device_A
2022-3-2 04:00,0.0235,3.101,81.98,44.303,device_A
2022-3-2 05:00,0.0235,3.165,82.1,44.398,device_A
2022-3-2 06:00,0.0279,3.287,82.21,44.38,device_A
2022-3-2 07:00,0.0233,3.376,82.32,44.428,device_A
2022-3-2 08:00,0.0256,3.563,82.44,44.484,device_A
2022-3-2 09:00,0.0276,3.608,82.55,44.483,device_A
2022-3-2 10:00,0.0271,3.55,82.67,44.313,device_A
2022-3-2 11:00,0.0241,3.648,82.79,44.352,device_A
2022-3-2 12:00,0.0255,3.443,83.22,44.164,device_A
2022-3-2 13:00,0.0256,3.612,83.66,44.072,device_A
2022-3-2 14:00,0.0239,3.488,84.09,43.924,device_A
2022-3-2 15:00,0.0227,3.42,84.52,43.86,device_A
2022-3-2 16:00,0.0239,3.53,84.95,43.621,device_A
2022-3-2 17:00,0.0251,3.353,85.38,43.441,device_A
2022-3-2 18:00,0.0271,3.484,85.8,43.611,device_A
2022-3-2 19:00,0.0241,3.315,86.22,43.446,device_A
2022-3-2 20:00,0.0269,3.483,86.64,43.42,device_A
2022-3-2 21:00,0.0243,3.637,87.06,43.609,device_A
2022-3-2 22:00,0.0253,3.541,87.47,43.476,device_A
2022-3-2 23:00,0.0232,3.372,87.89,43.69,device_A
2022-3-3 00:00,0.0242,3.233,88.29,43.811,device_A
2022-3-3 01:00,0.0233,3.012,88.7,43.723,device_A
2022-3-3 02:00,0.026,3.158,89.1,43.529,device_A
2022-3-3 03:00,0.0227,3.291,89.51,43.43,device_A
2022-3-3 04:00,0.0238,3.071,89.9,43.468,device_A
2022-3-3 05:00,0.0267,2.829,90.3,43.516,device_A
2022-3-3 06:00,0.0238,2.742,90.69,43.582,device_A
2022-3-3 07:00,0.0245,2.527,91.08,43.713,device_A
2022-3-3 08:00,0.0272,2.635,91.47,43.701,device_A
2022-3-3 09:00,0.0275,2.62,91.86,43.84,device_A
2022-3-3 10:00,0.0268,2.852,92.24,43.739,device_A
2022-3-3 11:00,0.0258,3.025,92.62,43.941,device_A
2022-3-3 12:00,0.0259,2.886,93,44.019,device_A
2022-3-3 13:00,0.0241,2.787,93.37,44.098,device_A
2022-3-3 14:00,0.0271,2.773,93.74,43.93,device_A
2022-3-3 15:00,0.0262,2.778,94.11,43.84,device_A
2022-3-3 16:00,0.0253,2.802,94.48,43.867,device_A
2022-3-3 17:00,0.0271,2.918,94.84,43.669,device_A
2022-3-3 18:00,0.0239,2.825,95.2,43.705,device_A
2022-3-3 19:00,0.0273,2.836,95.56,43.645,device_A
2022-3-3 20:00,0.0234,2.654,95.92,43.746,device_A
2022-3-3 21:00,0.0241,2.767,96.27,43.716,device_A
2022-3-3 22:00,0.026,2.669,96.62,43.898,device_A
2022-3-3 23:00,0.025,2.684,96.97,43.726,device_A
2022-3-4 00:00,0.0263,2.672,97.31,43.775,device_A
2022-3-4 01:00,0.0252,2.831,97.66,43.847,device_A
2022-3-4 02:00,0.0271,2.762,98,43.99,device_A
2022-3-4 03:00,0.0238,3.002,98.33,44.094,device_A
2022-3-4 04:00,0.0267,3.094,98.67,44.052,device_A
2022-3-4 05:00,0.0265,3.002,99,44.181,device_A
2022-3-4 06:00,0.0259,2.8,99.33,44.373,device_A
2022-3-4 07:00,0.026,2.808,99.66,44.353,device_A
2022-3-4 08:00,0.0271,2.823,99.98,44.487,device_A
2022-3-4 09:00,0.0266,2.967,100.3,44.529,device_A
2022-3-4 10:00,0.0235,3.003,100.62,44.662,device_A
2022-3-4 11:00,0.024,3.192,100.94,44.707,device_A
2022-3-4 12:00,0.0265,3.281,101.25,44.747,device_A
2022-3-4 13:00,0.0235,3.498,101.56,44.558,device_A
2022-3-4 14:00,0.0263,3.729,101.87,44.565,device_A
2022-3-4 15:00,0.024,3.746,102.18,44.609,device_A
2022-3-4 16:00,0.026,3.885,102.48,44.678,device_A
2022-3-4 17:00,0.0278,3.881,102.78,44.525,device_A
2022-3-4 18:00,0.0277,3.644,103.08,44.481,device_A
2022-3-4 19:00,0.0248,3.612,103.37,44.587,device_A
2022-3-4 20:00,0.0232,3.623,103.67,44.537,device_A
2022-3-4 21:00,0.023,3.571,103.96,44.678,device_A
2022-3-4 22:00,0.0264,3.749,104.25,44.709,device_A
2022-3-4 23:00,0.0274,3.606,104.53,44.654,device_A
2022-3-5 00:00,0.0246,3.582,104.82,44.587,device_A
2022-3-5 01:00,0.0236,3.743,105.1,44.755,device_A
2022-3-5 02:00,0.0237,3.738,105.38,44.985,device_A
2022-3-5 03:00,0.0268,3.854,105.66,45.002,device_A
2022-3-5 04:00,0.0251,3.707,105.93,44.853,device_A
2022-3-5 05:00,0.0261,3.552,106.2,44.661,device_A
2022-3-5 06:00,0.0278,3.73,106.47,44.439,device_A
2022-3-5 07:00,0.0254,3.828,106.74,44.22,device_A
2022-3-5 08:00,0.0244,3.651,107.01,44.426,device_A
2022-3-5 09:00,0.0253,3.497,107.27,44.213,device_A
2022-3-5 10:00,0.0241,3.68,107.53,44.225,device_A
2022-3-5 11:00,0.0229,3.608,107.79,44.214,device_A
2022-3-5 12:00,0.0249,3.664,108.05,44.351,device_A
2022-3-5 13:00,0.0261,3.688,108.3,44.538,device_A
2022-3-5 14:00,0.0259,3.656,108.55,44.685,device_A
2022-3-5 15:00,0.0247,3.519,108.8,44.668,device_A
2022-3-5 16:00,0.0251,3.568,109.05,44.641,device_A
2022-3-5 17:00,0.0261,3.606,109.3,44.796,device_A
2022-3-5 18:00,0.0269,3.587,109.54,44.862,device_A
2022-3-5 19:00,0.0242,3.376,109.78,44.997,device_A
2022-3-5 20:00,0.0249,3.504,110.02,44.902,device_A
2022-3-5 21:00,0.0247,3.38,110.26,44.94,device_A
2022-3-5 22:00,0.0253,3.251,110.49,44.834,device_A
2022-3-5 23:00,0.0238,3.357,110.73,44.897,device_A
2022-3-6 00:00,0.024,3.354,110.96,45.088,device_A
2022-3-6 01:00,0.0233,3.387,111.19,45.231,device_A
2022-3-6 02:00,0.0256,3.41,111.42,45.255,device_A
2022-3-6 03:00,0.0252,3.22,111.64,45.158,device_A
2022-3-6 04:00,0.0272,3.195,111.87,45.211,device_A
2022-3-6 05:00,0.0251,3.221,112.09,45.277,device_A
2022-3-6 06:00,0.0247,3.246,112.31,45.083,device_A
2022-3-6 07:00,0.0261,3.177,112.53,44.985,device_A
2022-3-6 08:00,0.0239,3.252,112.74,44.79,device_A
2022-3-6 09:00,0.0266,3.299,112.96,44.979,device_A
2022-3-6 10:00,0.0271,3.515,113.17,44.907,device_A
2022-3-6 11:00,0.0236,3.274,113.38,44.944,device_A
2022-3-6 12:00,0.0279,3.11,113.59,44.774,device_A
2022-3-6 13:00,0.0227,3.181,113.8,45.025,device_A
2022-3-6 14:00,0.0281,3.365,114.01,44.823,device_A
2022-3-6 15:00,0.0257,3.28,114.21,44.735,device_A
2022-3-6 16:00,0.028,3.361,114.41,44.982,device_A
2022-3-6 17:00,0.0249,3.161,114.61,45.162,device_A
2022-3-6 18:00,0.0271,3.247,114.81,45.218,device_A
2022-3-6 19:00,0.0279,3.096,115.01,45.265,device_A
2022-3-6 20:00,0.0275,3.153,115.2,60,device_A
2022-3-6 21:00,0.0265,3.21,115.4,61,device_A
2022-3-6 22:00,0.023,3.451,115.59,60,device_A
2022-3-6 23:00,0.0235,3.58,115.78,45.479,device_A
2022-3-7 00:00,0.0232,3.533,115.97,45.554,device_A
2022-3-7 01:00,0.0234,3.359,116.16,45.486,device_A
2022-3-7 02:00,0.0252,3.216,116.35,45.652,device_A
2022-3-7 03:00,0.0249,2.971,116.53,45.631,device_A
2022-3-7 04:00,0.0261,3.112,116.71,45.773,device_A
2022-3-7 05:00,0.027,3.247,116.89,46.017,device_A
2022-3-7 06:00,0.0243,3.417,117.08,45.95,device_A
2022-3-7 07:00,0.0263,3.256,117.25,46.036,device_A
2022-3-7 08:00,0.0278,3.21,117.43,45.973,device_A
2022-3-7 09:00,0.0274,3.12,117.61,46.15,device_A
2022-3-7 10:00,0.0261,3.236,117.78,46.131,device_A
2022-3-7 11:00,0.0265,3.054,117.95,46.361,device_A
2022-3-7 12:00,0.0276,3.142,118.13,46.551,device_A
2022-3-7 13:00,0.0269,2.909,118.3,46.472,device_A
2022-3-7 14:00,0.027,2.862,118.46,46.682,device_A
2022-3-7 15:00,0.026,2.702,118.63,46.555,device_A
2022-3-7 16:00,0.0244,2.603,118.8,46.708,device_A
2022-3-7 17:00,0.0279,2.41,118.96,46.791,device_A
2022-3-7 18:00,0.0262,2.589,119.13,46.936,device_A
2022-3-7 19:00,0.0257,2.832,119.29,46.919,device_A
2022-3-7 20:00,0.0262,2.589,119.45,46.731,device_A
2022-3-7 21:00,0.0259,2.464,119.61,46.894,device_A
2022-3-7 22:00,0.0242,2.633,119.77,47.033,device_A
2022-3-7 23:00,0.0284,2.775,119.92,47.206,device_A
2022-3-8 00:00,0.028,2.53,120.08,46.981,device_A
2022-3-8 01:00,0.026,2.487,120.23,47.077,device_A
2022-3-8 02:00,0.0261,2.384,120.39,46.856,device_A
2022-3-8 03:00,0.0269,2.602,120.54,46.84,device_A
2022-3-8 04:00,0.0247,2.787,120.69,46.714,device_A
2022-3-8 05:00,0.026,2.781,120.84,46.668,device_A
2022-3-8 06:00,0.024,2.583,120.99,46.675,device_A
2022-3-8 07:00,0.0271,2.652,121.14,46.556,device_A
2022-3-8 08:00,0.0257,2.7,121.28,46.39,device_A
2022-3-8 09:00,0.0235,2.882,121.43,46.178,device_A
2022-3-8 10:00,0.026,3.102,121.57,46.403,device_A
2022-3-8 11:00,0.0248,2.985,121.72,46.516,device_A
2022-3-8 12:00,0.0234,2.739,121.86,46.369,device_A
2022-3-8 13:00,0.0274,2.788,122,46.456,device_A
2022-3-8 14:00,0.0285,2.828,122.14,46.484,device_A
2022-3-8 15:00,0.0264,2.84,122.28,46.491,device_A
2022-3-8 16:00,0.0283,2.99,122.41,46.734,device_A
2022-3-8 17:00,0.0233,2.742,122.55,46.858,device_A
2022-3-8 18:00,0.0277,2.543,122.69,46.849,device_A
2022-3-8 19:00,0.0246,2.753,122.82,46.869,device_A
2022-3-8 20:00,0.0252,2.615,122.95,46.866,device_A
2022-3-8 21:00,0.0262,2.689,123.09,46.761,device_A
2022-3-8 22:00,0.0231,2.863,123.22,46.669,device_A
2022-3-8 23:00,0.0245,3.04,123.35,46.447,device_A
2022-3-9 00:00,0.0251,3.01,123.48,46.601,device_A
2022-3-9 01:00,0.0272,2.817,123.6,46.432,device_A
2022-3-9 02:00,0.0283,3.054,123.73,46.392,device_A
2022-3-9 03:00,0.025,2.96,123.86,46.513,device_A
2022-3-9 04:00,0.0247,3.122,123.98,46.493,device_A
2022-3-9 05:00,0.0231,3.147,124.11,46.484,device_A
2022-3-9 06:00,0.0249,3.057,124.23,46.381,device_A
2022-3-9 07:00,0.0249,2.875,124.36,46.268,device_A
2022-3-9 08:00,0.0657,2.647,124.48,46.182,device_A
2022-3-9 09:00,0.0666,2.664,124.6,46.244,device_A
2022-3-9 10:00,0.078,2.823,124.72,46.245,device_A
2022-3-9 11:00,0.0238,2.672,124.84,46.188,device_A
2022-3-9 12:00,0.0257,2.64,124.96,46.151,device_A
2022-3-9 13:00,0.0242,2.593,125.07,46.272,device_A
2022-3-9 14:00,0.0274,2.463,125.19,46.463,device_A
2022-3-9 15:00,0.0249,2.257,125.31,46.485,device_A
2022-3-9 16:00,0.0273,2.413,125.42,46.608,device_A
2022-3-9 17:00,0.0281,2.306,125.54,46.383,device_A
2022-3-9 18:00,0.0277,2.343,125.65,46.619,device_A
2022-3-9 19:00,0.0244,2.138,125.76,46.685,device_A
2022-3-9 20:00,0.0271,1.901,125.87,46.613,device_A
2022-3-9 21:00,0.026,1.657,125.98,46.518,device_A
2022-3-9 22:00,0.0238,1.752,126.09,46.473,device_A
2022-3-9 23:00,0.0251,1.585,126.2,46.72,device_A
2022-3-10 00:00,0.0248,1.576,126.31,46.744,device_A
2022-3-10 01:00,0.0272,1.42,126.42,46.669,device_A
2022-3-10 02:00,0.0236,1.404,126.52,46.474,device_A
2022-3-10 03:00,0.0248,1.425,126.63,46.699,device_A
2022-3-10 04:00,0.0268,1.362,126.73,46.626,device_A
2022-3-10 05:00,0.0279,1.513,126.83,46.758,device_A
2022-3-10 06:00,0.0234,1.618,126.94,46.676,device_A
2022-3-10 07:00,0.0234,1.548,127.04,46.697,device_A
2022-3-10 08:00,0.0268,1.559,127.14,46.878,device_A
2022-3-10 09:00,0.027,1.498,127.24,46.955,device_A
2022-3-10 10:00,0.0239,1.552,127.34,47.18,device_A
2022-3-10 11:00,0.0265,1.581,127.44,46.953,device_A
2022-3-10 12:00,0.0246,1.448,127.54,46.761,device_A
2022-3-10 13:00,0.0246,1.54,127.64,46.881,device_A
2022-3-10 14:00,0.0243,1.788,127.74,46.699,device_A
2022-3-10 15:00,0.026,1.809,127.84,46.827,device_A
2022-3-10 16:00,0.0278,1.689,127.94,46.988,device_A
2022-3-10 17:00,0.027,1.845,128.04,47.206,device_A
2022-3-10 18:00,0.0274,1.898,128.13,47.44,device_A
2022-3-10 19:00,0.0252,1.967,128.23,47.515,device_A
2022-3-10 20:00,0.0246,1.751,128.33,47.577,device_A
2022-3-10 21:00,0.0244,1.562,128.42,47.618,device_A
2022-3-10 22:00,0.0264,1.731,128.52,47.565,device_A
2022-3-10 23:00,0.0234,1.868,128.61,47.639,device_A
2022-3-11 00:00,0.0281,1.849,128.71,47.517,device_A
2022-3-11 01:00,0.0234,1.67,128.8,47.753,device_A
2022-3-11 02:00,0.0262,1.768,128.89,47.887,device_A
2022-3-11 03:00,0.027,1.53,128.99,47.778,device_A
2022-3-11 04:00,0.0266,1.648,129.08,47.98,device_A
2022-3-11 05:00,0.0243,1.774,129.17,47.957,device_A
2022-3-11 06:00,0.024,2.011,129.26,48.148,device_A
2022-3-11 07:00,0.0257,1.767,129.35,48.174,device_A
2022-3-11 08:00,0.0258,1.645,129.44,48.116,device_A
2022-3-11 09:00,0.0285,1.437,129.53,48.296,device_A
2022-3-11 10:00,0.025,1.341,129.62,48.526,device_A
2022-3-11 11:00,0.0282,1.541,129.71,48.733,device_A
2022-3-11 12:00,0.0232,1.438,129.8,48.923,device_A
2022-3-11 13:00,0.0272,1.483,129.89,49.111,device_A
2022-3-11 14:00,0.0286,1.645,129.98,49.151,device_A
2022-3-11 15:00,0.0264,1.502,130.06,49.022,device_A
2022-3-11 16:00,0.0247,1.581,130.15,48.86,device_A
2022-3-11 17:00,0.0274,1.411,130.24,49.108,device_A
2022-3-11 18:00,0.0234,1.656,130.32,49.357,device_A
2022-3-11 19:00,0.0253,1.442,130.41,49.199,device_A
2022-3-11 20:00,0.0276,1.452,130.5,49.373,device_A
2022-3-11 21:00,0.0254,1.421,130.58,49.17,device_A
2022-3-11 22:00,0.0264,1.528,130.67,48.981,device_A
2022-3-11 23:00,0.0248,1.701,130.75,49.004,device_A
2022-3-12 00:00,0.0263,1.844,130.83,48.882,device_A
2022-3-12 01:00,0.0259,1.99,130.92,49.109,device_A
2022-3-12 02:00,0.0263,1.941,131,49.066,device_A
2022-3-12 03:00,0.024,1.907,131.08,49.309,device_A
2022-3-12 04:00,0.0271,2.106,131.16,49.087,device_A
2022-3-12 05:00,0.0249,2.075,131.25,49.345,device_A
2022-3-12 06:00,0.0266,1.879,131.33,49.307,device_A
2022-3-12 07:00,0.0271,1.843,131.41,49.246,device_A
2022-3-12 08:00,0.0256,1.692,131.49,49.083,device_A
2022-3-12 09:00,0.0257,1.94,131.57,48.903,device_A
2022-3-12 10:00,0.0249,1.74,131.65,48.884,device_A
2022-3-12 11:00,0.0251,1.936,131.73,48.801,device_A
2022-3-12 12:00,0.024,1.819,131.81,48.978,device_A
2022-3-12 13:00,0.0257,1.628,131.89,49.181,device_A
2022-3-12 14:00,0.0235,1.773,131.96,49.347,device_A
2022-3-12 15:00,0.0233,1.796,132.04,49.56,device_A
2022-3-12 16:00,0.0241,1.747,132.12,49.773,device_A
2022-3-12 17:00,0.0282,1.686,132.2,49.917,device_A
2022-3-12 18:00,0.0286,1.442,132.27,49.987,device_A
2022-3-12 19:00,0.0266,1.529,132.35,50.059,device_A
2022-3-12 20:00,0.0239,1.671,132.43,50.133,device_A
2022-3-12 21:00,0.0255,1.47,132.5,49.941,device_A
2022-3-12 22:00,0.0272,1.666,132.58,49.958,device_A
2022-3-12 23:00,0.0266,1.718,132.65,50.047,device_A
2022-3-13 00:00,0.0286,1.901,132.73,50.004,device_A
2022-3-13 01:00,0.027,1.819,132.8,49.777,device_A
2022-3-13 02:00,0.029,1.795,132.88,49.743,device_A
2022-3-13 03:00,0.0241,1.723,132.95,49.705,device_A
2022-3-13 04:00,0.025,1.725,133.02,49.959,device_A
2022-3-13 05:00,0.0257,1.744,133.1,49.962,device_A
2022-3-13 06:00,0.0277,1.679,133.17,49.925,device_A
2022-3-13 07:00,0.0253,1.598,133.24,49.702,device_A
2022-3-13 08:00,0.0274,1.646,133.31,49.778,device_A
2022-3-13 09:00,0.0254,1.589,133.39,50.033,device_A
2022-3-13 10:00,0.0267,1.78,133.46,50.161,device_A
2022-3-13 11:00,0.0262,1.883,133.53,50.393,device_A
2022-3-13 12:00,0.0252,1.793,133.6,50.63,device_A
2022-3-13 13:00,0.0268,1.585,133.67,50.741,device_A
2022-3-13 14:00,0.0242,1.802,133.74,50.615,device_A
2022-3-13 15:00,0.0274,1.87,133.81,50.747,device_A
2022-3-13 16:00,0.0241,2.103,133.88,50.993,device_A
2022-3-13 17:00,0.0279,2.188,133.95,51.199,device_A
2022-3-13 18:00,0.0253,2.28,134.02,51.361,device_A
2022-3-13 19:00,0.0267,2.503,134.09,51.334,device_A
2022-3-13 20:00,0.0271,2.578,134.15,51.528,device_A
2022-3-13 21:00,0.0254,2.54,134.22,51.417,device_A
2022-3-13 22:00,0.0283,2.511,134.29,51.401,device_A
2022-3-13 23:00,0.0252,2.343,134.36,51.279,device_A
2022-3-14 00:00,0.0267,2.556,134.42,51.315,device_A
2022-3-14 01:00,0.0258,2.563,134.49,51.341,device_A
2022-3-14 02:00,0.0276,2.81,134.56,51.345,device_A
2022-3-14 03:00,0.0253,2.984,134.62,51.16,device_A
2022-3-14 04:00,0.0278,2.847,134.69,51.075,device_A
2022-3-14 05:00,0.0275,2.828,134.75,51.316,device_A
2022-3-14 06:00,0.0285,3.043,134.82,51.359,device_A
2022-3-14 07:00,0.0233,2.9,134.88,51.539,device_A
2022-3-14 08:00,0.0257,2.919,134.95,51.478,device_A
2022-3-14 09:00,0.0247,2.703,135.01,51.64,device_A
2022-3-14 10:00,0.0253,2.596,135.08,51.611,device_A
2022-3-14 11:00,0.0259,2.705,135.14,51.69,device_A
2022-3-14 12:00,0.0249,2.708,135.21,51.83,device_A
2022-3-14 13:00,0.0253,2.556,135.27,51.99,device_A
2022-3-14 14:00,0.0243,2.52,135.33,51.811,device_A
2022-3-14 15:00,0.0255,2.562,135.39,51.764,device_A
2022-3-14 16:00,0.0274,2.461,135.46,51.891,device_A
2022-3-14 17:00,0.0258,2.555,135.52,51.673,device_A
2022-3-14 18:00,0.0247,2.577,135.58,51.538,device_A
2022-3-14 19:00,0.0245,2.77,135.64,51.597,device_A
2022-3-14 20:00,0.0282,2.997,135.7,51.709,device_A
2022-3-14 21:00,0.0287,2.916,135.76,51.628,device_A
2022-3-14 22:00,0.0248,2.885,135.83,51.802,device_A
2022-3-14 23:00,0.0251,2.995,135.89,51.868,device_A
2022-3-15 00:00,0.0273,2.799,135.95,51.81,device_A
2022-3-15 01:00,0.0279,3.004,136.01,51.817,device_A
2022-3-15 02:00,0.0258,3.042,136.07,51.973,device_A
2022-3-15 03:00,0.0265,2.875,136.13,52.053,device_A
2022-3-15 04:00,0.0279,2.853,136.19,51.967,device_A
2022-3-15 05:00,0.0247,2.734,136.24,51.803,device_A
2022-3-15 06:00,0.029,2.884,136.3,51.672,device_A
2022-3-15 07:00,0.0253,2.853,136.36,51.681,device_A
2022-3-15 08:00,0.0245,3.076,136.42,51.491,device_A
2022-3-15 09:00,0.0274,3.033,136.48,51.369,device_A
2022-3-15 10:00,0.0284,3.219,136.54,51.441,device_A
2022-3-15 11:00,0.0245,3.051,136.59,51.206,device_A
2022-3-15 12:00,0.05,2.89,136.65,51.005,device_A
2022-3-15 13:00,0.0689,3.066,136.71,51.17,device_A
2022-3-15 14:00,0.0261,3.297,136.77,51.197,device_A
2022-3-15 15:00,0.027,3.352,136.82,51.274,device_A
2022-3-15 16:00,0.025,3.23,136.88,51.534,device_A
2022-3-15 17:00,0.0235,3.028,136.93,51.682,device_A
2022-3-15 18:00,0.0288,3.066,136.99,51.914,device_A
2022-3-15 19:00,0.029,3.212,137.05,51.88,device_A
2022-3-15 20:00,0.0256,3.311,137.1,52.114,device_A
2022-3-15 21:00,0.0254,3.204,137.16,52.018,device_A
2022-3-15 22:00,0.0264,3.215,137.21,51.872,device_A
2022-3-15 23:00,0.0269,3.027,137.27,60,device_A
2022-3-16 00:00,0.0293,2.939,137.32,61,device_A
2022-3-16 01:00,0.0261,2.841,137.38,66,device_A
2022-3-16 02:00,0.025,2.717,137.43,51.856,device_A
2022-3-16 03:00,0.024,2.537,137.48,51.815,device_A
2022-3-16 04:00,0.0254,2.617,137.54,51.63,device_A
2022-3-16 05:00,0.025,2.801,137.59,51.702,device_A
2022-3-16 06:00,0.0277,2.942,137.64,51.515,device_A
2022-3-16 07:00,0.0236,2.912,137.7,51.769,device_A
2022-3-16 08:00,0.0251,3.082,137.75,51.663,device_A
2022-3-16 09:00,0.0264,2.839,137.8,51.762,device_A
2022-3-16 10:00,0.0263,2.948,137.85,51.549,device_A
